reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
b256ed18-cbe3-43c9-9b90-ef849080de39,Sakius Tan,https://play-lh.googleusercontent.com/a-/ACNPEu8yx16VIgqeOn-NmdhE6GmV1amOKutee1-kqVLAyQ,Keren,5,0,,2022-10-21 11:23:49,,
c3269151-2f0e-444c-a166-b6f0c76d69b2,Quality Person,https://play-lh.googleusercontent.com/a/ALm5wu2BT4ugPxdR_afa9uaS_cznaG3TwrsxgchBwQKY=mo,Okay coolman,5,0,,2022-10-21 09:15:55,,
2fcd2cac-0307-4904-996e-b61d7c2e899f,MFariddm,https://play-lh.googleusercontent.com/a-/ACNPEu9eWtxrVGd6Zb4sg4OuW21eb6vZ-6x1Wck_2hqKZA,Nice,5,0,,2022-10-20 16:41:29,,
008e140d-e7bc-4f15-a229-2b3c3f45bd0e,Yudi “PandoraBOX” ansyah,https://play-lh.googleusercontent.com/a-/ACNPEu_x32nsA23p3tkBgxkfkkv_8t0PzwHPNQzI8kbmUg,Jadi bagus sekarang,5,0,5.22.1,2022-10-20 14:13:24,,
24b6b703-4e9a-4a73-afae-3ec8dcf8912c,panca zumbon,https://play-lh.googleusercontent.com/a-/ACNPEu-IwL2EvewRLm2jyYuxn3ROkevxMJ1qCxJjX1VxAQ,Semoga eksis terus,5,0,,2022-10-20 08:06:52,,
1082c3d9-e3e9-4fb4-a7a3-2889ac1c3519,masruri albanjari,https://play-lh.googleusercontent.com/a-/ACNPEu8IeH5CZiy13jn32Cilr7ZojoP2eaRmGjFe2gIb,Insya Allah berkah dan bermanfaat.,5,0,5.22.1,2022-10-19 17:34:05,,
07f82f7e-2984-4626-8032-5482fc84503b,Rifky Mochammad (Sukoh),https://play-lh.googleusercontent.com/a-/ACNPEu9HsrfelLmali3nKBvKNsEPcOPFOQQcirekbr1Fxw,Belanja murah,5,0,5.22.1,2022-10-19 09:17:20,,
2174e07d-34ac-4a50-8894-6a8dfd123fda,De L,https://play-lh.googleusercontent.com/a/ALm5wu0CopBDsWSp5E6-GUrahDokXIXaDJ7wZ-hHBq2R=mo,Top jual beli online......,5,0,5.22.1,2022-10-19 01:09:57,,
72a2728a-394e-458e-a9e2-be71db7181be,bigfood kamdhol,https://play-lh.googleusercontent.com/a/ALm5wu3TXeezs11aBA4HiddrNC2PlhftoYdWerE8x3je=mo,Bukalapak pokoke' mantap wessss... Siiiipppppp......berbagai pembayaran bisa....👍👍👍👍👍,5,0,5.22.1,2022-10-18 19:39:01,,
a4769f16-3cb8-4dc5-bc04-592b5be5fb5c,Awalina Satya,https://play-lh.googleusercontent.com/a-/ACNPEu9KcdrO9o9xd4o7s2QePLxc_IyrUtyNwoxh5nfk2A,Recommended,5,0,5.22.1,2022-10-18 19:38:15,,
4a0bd613-2b3b-495e-82d2-d2cad3acdaac,Talina Grey,https://play-lh.googleusercontent.com/a-/ACNPEu_WOQDKuLQYVBGkw7sBxWWzvNgxlFeUOeIepgnUZA,Good,5,0,,2022-10-18 17:00:13,,
936cc9b8-03f0-4f97-9835-3751e87f0b7c,Flying Donkey,https://play-lh.googleusercontent.com/a-/ACNPEu9XqsgTiucZTtqUATa7Mk7GhqQgC1G_gem9dIW7,kerenlah ..,5,2,,2022-10-18 16:41:13,,
d7e9f6da-c525-4a2c-b86f-583c7574b0d7,ASG ZENTRALLE,https://play-lh.googleusercontent.com/a-/ACNPEu9ThHNLlD1BTuv-RWFtcbIeevfOzLs5lXN785T1,TOP lah,5,12,,2022-10-18 16:38:41,,
763299f6-e60f-4bdb-a389-c65dc3084333,Blue sapphire1898,https://play-lh.googleusercontent.com/a-/ACNPEu-r6TW_-YPaaLIrvJ1ZxIPcqw_2TZecBKU7HQ8z,TOP CLASS 👍👍👍👍👍,5,34,5.19.2,2022-10-18 16:37:21,,
9b1c8701-1627-47f3-a136-38399692f07b,Bea Bantoro,https://play-lh.googleusercontent.com/a/ALm5wu0PZ1JQcRTDceycgS9OPFE3L8o0AXhHY5cYiQ0p=mo,Masih Top,5,0,5.22.1,2022-10-18 13:49:14,,
a8765138-4be3-414c-9dac-76ee58770610,Syaifudin zuchri,https://play-lh.googleusercontent.com/a-/ACNPEu_MUGD1926_5Hh1YA0Ed8VY7Vl3x0qRTvFwghv4Lw,Aplikasi belanja online terbaik pelapaknya amanah aplikasinya cepat,5,0,5.21.0,2022-10-17 08:59:57,,
4b0de7f1-17b6-4404-9054-963322de313b,Agnes Mega,https://play-lh.googleusercontent.com/a-/ACNPEu8DVXyUtoyKSqSfWcdfbFiVf3pvIfa1i8vnh-tAwKE,Luar biasa,5,0,5.20.1,2022-10-16 16:59:22,,
787d6b03-722e-4af3-82c4-70207fc8e9f9,Muhamad Nurcholis,https://play-lh.googleusercontent.com/a-/ACNPEu8piHdvpQ7430g6lW-INtiYp0pZMtNEAeMihYdFfw,Good application,5,0,5.22.1,2022-10-16 14:44:24,,
74ea2816-12b0-4a7e-8532-06f4396bcdcd,Ikatan Otomotif Surakarta,https://play-lh.googleusercontent.com/a-/ACNPEu_iXUjB6h7q7AFQdy4IPg1EpJ7whDRzaPec5WMX,Size apk terlalu besar utk hp dng memori minim,5,0,,2022-10-15 18:36:50,,
18cae195-11a2-4f80-964b-ad6fb67a529f,jaetea ',https://play-lh.googleusercontent.com/a-/ACNPEu_VmVvyi-NIKSVqU26e8uLINP3pgj2XYJ6GrDgvdQ,Good,5,0,5.22.1,2022-10-15 16:46:11,,
8225806b-558a-44be-b490-107ec0ec52a7,Mamat Ahmad F.,https://play-lh.googleusercontent.com/a-/ACNPEu-Yo_WRL95C5JbIZwkPZAJ6fjc4cxAjWWS6a_b1,Aplikasi yang sangat berguna untuk jual beli. Praktis.,5,0,5.22.1,2022-10-14 23:23:53,,
fee560a4-dcfe-41ce-9d98-dc3c3340dee1,tito pratama,https://play-lh.googleusercontent.com/a-/ACNPEu8-mFWtxsiKYMkAMIgU6CS-RkIYgjLvPJcTnVii,"Sudah Bagus, min tambahin juga limit pay latter nya 😆",5,0,5.21.0,2022-10-14 21:52:07,,
eb87708e-bf1c-44cc-882a-1aa742cace9e,Paijo Stocklom,https://play-lh.googleusercontent.com/a-/ACNPEu_Qq9iisj2KX3eKd6Re9W4mcrXXxDlNpMfHoVL5,nce,5,0,5.20.1,2022-10-14 17:28:52,,
31659e6e-5421-4417-beb0-c4fd619ab9d1,aji setyapraja,https://play-lh.googleusercontent.com/a-/ACNPEu-S-DQLozcVpwsyTyRwIG7GSUmmfS6PA_wJiox8pg,Layanan komplain yang intens dan cepat.,5,0,5.22.1,2022-10-14 16:46:51,,
31417fdb-4660-4aa4-94be-35b63cd9a278,Erick Firman,https://play-lh.googleusercontent.com/a/ALm5wu0Gls31U2ZdyiZw9ftTf5-MePVenHHMKmA4RZvG=mo,Its easy to shop👍,5,0,,2022-10-13 17:53:20,,
32b9f57c-ded9-43a6-9a39-56348c030c26,Iman Mandiri,https://play-lh.googleusercontent.com/a-/ACNPEu-bjVdESGonN7x1QqCGuatwZdYeKZcLTXPhEKa9_g,Good,5,0,5.21.0,2022-10-12 00:07:13,,
911d64e3-4fb9-4ebe-9d79-23e72164f283,khairul arifin,https://play-lh.googleusercontent.com/a/ALm5wu1euTK9qP2Z8brST_g0Ogu2KLsBde1ClDwRMqLU=mo,simple to use 👍,5,0,5.21.0,2022-10-11 21:32:59,"Hi Khairul, terima kasih atas penilaian dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi dan ajak teman-teman dan kerabat kamu untuk belanja dan berjualan di Bukalapak.",2017-08-10 15:17:21
26cb22c4-d8ab-4fce-9538-c1fb2ec70633,Bagas Hepi,https://play-lh.googleusercontent.com/a-/ACNPEu-XipovP5Yfe9BoMg-tYDfSwTRsGB4UzCoorxe3Nw,Goodjob,5,0,5.21.0,2022-10-11 20:43:57,,
6432528b-644d-4eb3-8427-2dce333b6ae2,jamus gerrard,https://play-lh.googleusercontent.com/a/ALm5wu0M98WEUScmMeBpskRm6EokWEVE1g4vB4NSa8I3=mo,good job,5,0,5.21.0,2022-10-11 14:40:38,,
fc414673-0208-47e6-b729-81fc9b8ee57a,Johan Zhang,https://play-lh.googleusercontent.com/a-/ACNPEu9zkq-0DS7hy2t0NCvRukWiPcd1w7KoGvAf1vJy,Banyak seller yg jualan barang langka disini,5,0,5.21.0,2022-10-11 10:50:34,,
b8539306-56f2-42e1-871a-7133102bd5a0,Tanty Karsilah,https://play-lh.googleusercontent.com/a/ALm5wu3BjJBCwQrXF0nEmM6EJq1DSqL83pXMrmsQXFA=mo,good,5,0,,2022-10-10 18:36:08,,
a62f9dc0-64e7-4874-9cae-ca1d32c7e3f6,Tri achmadi,https://play-lh.googleusercontent.com/a/ALm5wu2qtEFi9aVXSfbJ3cBA7Uv5n6iFphc35zassY2m=mo,"sudah sangat baik, tapi semoga lebih ditingkatkan lagi.",5,0,5.21.0,2022-10-10 15:41:36,,
cf53b63d-432d-4d37-a1ed-116babe1cb15,Mr. Blue,https://play-lh.googleusercontent.com/a/ALm5wu3nGjtMhT__dsOgq6b6REQjVWZFT8ffJJ3A2qgw=mo,"CSnya super gercep. Masalah langsung selesai. Sebagai penjual sangat amat puas. Mantap, jos gandos👍👍👍",5,0,5.21.0,2022-10-10 14:35:51,,
07c60b81-3033-4e54-8153-e1504ed7728a,Haeruddin Aging,https://play-lh.googleusercontent.com/a-/ACNPEu9Khu1lYV_GBk9jrmBM5k-r61oD2Gj1cfX1dJnp,Good,5,0,5.21.0,2022-10-10 11:34:08,,
0b99aacf-f45f-4aa9-9865-d3ccc94ce947,Ivan Rosanova,https://play-lh.googleusercontent.com/a-/ACNPEu_SosX4CJxkKv3uJ9RK5X0QoaQgPWcfzR8_UYrzMQ,Penawaran menarik untuk barang tertentu yang mungkin anda cari,5,0,5.21.0,2022-10-10 11:11:02,,
14757b3a-8940-4d0a-a27c-078d3283c41c,Leonard Jujur,https://play-lh.googleusercontent.com/a-/ACNPEu9Gysr_Gv6P1ax7CqZ6LvURCmo364Axgeom5uxT,Good App,5,0,5.21.0,2022-10-10 00:03:43,,
aa73f743-6845-415c-975d-931b67f3f3cb,Helmi Taufiq,https://play-lh.googleusercontent.com/a-/ACNPEu_BuJfqgyDUembO4JYrZQcjoftlhXiZDOOww6UjRg,Recommended seller... 🫰,5,0,5.21.0,2022-10-09 23:35:17,,
626fcc2d-0549-4108-a3c1-229939b8643a,Hendri Nazwar,https://play-lh.googleusercontent.com/a/ALm5wu2yGCnRu-X1kpsuTbtOQsRfrN1FkIkHVGZ0a3BD=mo,Ok dan lumayan bersaing dengan olshop lainnya.,5,0,5.18.0,2022-10-09 19:33:28,"Hai, mohon maaf atas kendalanya. Mohon infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai ya. :)",2019-10-11 10:55:00
c8b0f1d3-574c-4a4b-a6e6-78773f99cff8,dinos Saep,https://play-lh.googleusercontent.com/a/ALm5wu37iO7mbZwrBPe0N7KhxcncOtQDV0xfxsinSuqvJQ=mo,Tracking kurir & no resi malah tidak ada di apk,5,0,5.22.1,2022-10-09 18:30:26,,
9253c4f2-d87e-42b0-a2e1-a59ab49c668c,Hariyono Onyonn 451,https://play-lh.googleusercontent.com/a-/ACNPEu8DBGdtTUXQjLuuTqVkw096IyEZb6qQpDGTqnkVfvg,Iy,5,0,5.12.1,2022-10-09 09:17:21,,
63dfc034-1eb3-439f-af0e-0215eb5bcbe2,Teten Lukman AP,https://play-lh.googleusercontent.com/a-/ACNPEu-d82GcNRgdn7EN2y5RrVl8HMadWc57ZvGrnELCaw,Good joob,5,0,5.21.0,2022-10-09 04:34:44,,
0ace7089-afb9-4a8f-add3-0ccfb7058852,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good jobs bukalapak,5,0,5.21.0,2022-10-09 01:51:40,,
