reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
efe066ec-87da-4fb2-b5fd-a8c5633a9ba5,Salman Xasan,https://play-lh.googleusercontent.com/a/ALm5wu3MCjcSDGtqhnGZsBMWlPnbI33orKunyYs5CvT8=mo,Facebook Xa,3,0,,2022-11-04 01:26:08,,
d6018cd4-dcba-4625-a010-66d3bcbf88ac,MD Razzak,https://play-lh.googleusercontent.com/a/ALm5wu39FGOgP6IyvMxHh9kXiRb1EXueQjzXZFIq-MTN=mo,Razzk,3,0,,2022-11-04 00:58:32,,
aca39f25-5606-4592-9bc1-f61474fb8078,Rodolfo Macadenden,https://play-lh.googleusercontent.com/a/ALm5wu0Rgix1es6jJ-wsV_QZqBDRgl1-x3OZC8WATfnZ=mo,Not know we'll operation.,3,0,390.0.0.27.105,2022-11-04 00:53:57,,
7330fb90-8d16-4268-8b4d-0f0da7b387c1,Akbar Ahmed,https://play-lh.googleusercontent.com/a-/ACNPEu-LMyIVpvJPeD_eeZH4qSNebDmaC5X_NZKjk4SX,Good,3,0,390.0.0.27.105,2022-11-04 00:44:29,,
0f10069d-f650-418b-9a47-b8b41c0c0a0a,Muhammad Usman,https://play-lh.googleusercontent.com/a-/ACNPEu_iedlyRjKbuHbeLxjffsQrXzAPcjAoPvqeB-d3yA,Farig app hy koi larki reply hi nhk krti,3,1,390.0.0.27.105,2022-11-04 00:41:30,,
8b335012-d7e8-4e03-9b84-fa7d5e9362ef,Ruth Dadoo,https://play-lh.googleusercontent.com/a/ALm5wu0fOTcG-aEx8GjSlpBEt0mt__uUsDzZnNywZdrE=mo,Ok,3,0,287.0.0.50.119,2022-11-04 00:37:08,,
9e5565d2-503d-4f8e-967d-d93a15192457,Ram Kumar,https://play-lh.googleusercontent.com/a/ALm5wu1gVB_epN7P4Nm7wzMLLbiLOMtMlOVjoSJg1UG5=mo,Wow je,3,0,,2022-11-04 00:24:09,,
c3227f15-6e5c-48fd-9293-31048b3a7c75,Shakun Sharma,https://play-lh.googleusercontent.com/a-/ACNPEu-6YJwtUMnbBpjZT6yBTk6r5l3t7SsnZHR0909AYw,I like it,3,0,332.0.0.23.111,2022-11-04 00:09:10,,
eba3236d-da96-4c22-917c-39a2a24b414f,Ivan Padrogane,https://play-lh.googleusercontent.com/a/ALm5wu22TaVm3Yp66NZiuLgWrYfrCNCiPbLnJO8gnTLL=mo,Magandang gamitin,3,0,390.0.0.27.105,2022-11-03 23:59:58,,
fc98dd84-ebe3-4f52-a615-a440eae3018d,Musthafa Naina,https://play-lh.googleusercontent.com/a/ALm5wu3HXCvUI9WHWBT2JlfLDQplrdIBGdn4qTXUB6ss=mo,Superb,3,0,378.0.0.18.112,2022-11-03 23:49:49,,
6341318e-31d5-4686-9445-61a20f086b54,MD ABIRHOSSIN,https://play-lh.googleusercontent.com/a-/ACNPEu-17lHI7bIW4r-b2XWeb3JJ5R2REq8lVuxweOE2Fg,Abit hossin,3,0,,2022-11-03 23:45:52,,
68cafe18-bd7f-4723-b906-3617ddffac36,Shashi kanth RD,https://play-lh.googleusercontent.com/a-/ACNPEu_cKb48nYGY0sfJeBt4yI7hSQ_0gzxYAarGbjxB,We are getting unless notefection,3,0,390.0.0.27.105,2022-11-03 23:41:42,,
ada68aa5-d549-475f-bf74-bfc2d6fb7c58,Md Yasin,https://play-lh.googleusercontent.com/a/ALm5wu0ltro9IL5H-Ei-9bfmsseF8-CD8qPGQiUIZ5hG=mo,I am very comfortable.,3,0,390.0.0.27.105,2022-11-03 23:37:10,,
55018eac-982c-4002-9ce3-8c3fb640296d,Mary ann Dela cruz,https://play-lh.googleusercontent.com/a-/ACNPEu92FzrETR7EnkXznac3BpbJsmJBq43Y7t3W6UqJ,Bakit ndi ma download ung Facebook?,3,0,391.1.0.35.104,2022-11-03 23:28:53,,
c9d3d391-3daa-4bbd-976d-344108df341c,Fai Zan,https://play-lh.googleusercontent.com/a/ALm5wu2yoNwywJ7JO7_hQgB65DLy-dPZOihVjOAQG1pQ=mo,Best app for comnecation ♥️♥️,3,0,,2022-11-03 23:13:36,,
d5e07af2-e641-484a-a175-833484ac9ec4,Janrie A Recaplaza,https://play-lh.googleusercontent.com/a-/ACNPEu9Ao6TuZDAPkcxszFztF0580Su-WXQWMuF-UT3Smw,not updated sakin pero inupdate kona ah,3,0,362.0.0.27.109,2022-11-03 23:03:15,,
2f9450cf-c705-4d37-a78d-692ee75333a7,Sherry Franks,https://play-lh.googleusercontent.com/a/ALm5wu1oIljA0PLj9IR2ro3ZHLPBEyR2fwPTaSzWLZ0m=mo,You need to make it easier for people to unfriend people sometimes I have people friended on my account and I don't even know them that's open to me up to people being able to still my identity and take over my Facebook please address the situation,3,0,,2022-11-03 23:02:16,,
804e5b9d-1a7d-4ee0-864b-71e92bfef1c1,Rising Death,https://play-lh.googleusercontent.com/a-/ACNPEu8a5gSEQ1wUkLmC2BJxbrDLQEt1t6_ZzitalFnWPg,"Crashing when i tried to add new people to ""friends except"" option",3,3,390.0.0.27.105,2022-11-03 22:59:52,,
ae004af8-b5f9-481f-b894-5ab3fd14c698,shah jahan,https://play-lh.googleusercontent.com/a-/ACNPEu8TJeQWbDCqJirYJFXZjnOHheR3w6zryo0QZEXBpg,"Facebook suddenly giving problem, but don't know why ? repeatedly session expired, plz log in again is coming up. what is the solution, it’s so bad.",3,0,390.0.0.27.105,2022-11-03 22:51:37,,
b018202f-0115-4c72-82c6-fb0c719b45e5,Marc jason Cornelio,https://play-lh.googleusercontent.com/a/ALm5wu2vHqBgz5rE9fak06tYYYF375nY7yG7y-h_qx36=mo,When I'm reacting to someone's post I can't react to it.,3,0,,2022-11-03 22:47:59,,
bddc8261-0ace-47f8-a950-617148acb9af,Magret Mukoya,https://play-lh.googleusercontent.com/a/ALm5wu0UFOrDuYeFehQ01JycvX9I9Bf8_1LE0ehETQFq=mo,It makes me feel better,3,0,390.0.0.27.105,2022-11-03 22:45:22,,
146035d8-8b54-4200-86a9-663d8f6bdb79,Joy Marie Arevalo,https://play-lh.googleusercontent.com/a-/ACNPEu-xVfNoyOYYl1NbhDzFpVOB2WBPec8h4guAGXEOMg,Sometimes the friend request and videos on the upper part is gone,3,0,390.0.0.27.105,2022-11-03 22:41:22,,
61ce02c0-1f86-46c6-8514-4dc10d0ce024,মোঃ সাব্বির হোসেন মোঃ সাব্বির হোসেন,https://play-lh.googleusercontent.com/a-/ACNPEu9Exx9B8GxeI-dQKSl3ZPalqAS4KMDauGZOzsJ0,Cool boy do you facebook,3,0,,2022-11-03 22:40:35,,
f4e22560-5d59-4350-8f9a-9bf59540ae13,Shilpi Kumari,https://play-lh.googleusercontent.com/a/ALm5wu3wZYiy5ts61U1I3OTkaiAdBj50zFOFEd7VRTs3=mo,👍👍👍👍👍👈👈👈👈🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀🙀👿👿👿👿👿👿,3,0,,2022-11-03 22:33:03,,
339871be-74a2-418d-b3cb-ca0d29114865,manish Chaudhary,https://play-lh.googleusercontent.com/a/ALm5wu0cEdC6YwtIOnWT8QnXHoiYlEyevPSclGc614og=mo,"Nick,, 👑👆👑",3,0,,2022-11-03 22:31:54,,
1c22b504-79f6-44a4-8bdb-0284d01c8559,TAJ GAMING,https://play-lh.googleusercontent.com/a/ALm5wu2xKLauUP-jHNdzoOv-IDgkIk6AqhCi1iKn1QRc=mo,Op Facebook,3,0,390.0.0.27.105,2022-11-03 22:28:13,,
51eaea21-f693-434f-b5df-0adb65a4c9dd,MD EYAMIN HOSSAIN,https://play-lh.googleusercontent.com/a/ALm5wu0eICqZsS_FXjD-CJrJtdRTRe1OU3lx2oELhBjX=mo,Nine,3,0,390.0.0.27.105,2022-11-03 22:19:58,,
02f6c016-bd83-41ec-9da8-e3563c781701,Shuvo Arfin,https://play-lh.googleusercontent.com/a/ALm5wu0S82-GDgNVKgErQkGRbwvsVAjJjR1_pDeUlmfH=mo,An,3,0,,2022-11-03 22:14:21,,
b26929d4-d02f-4b5e-98a8-a95c17e014ef,Kutty,https://play-lh.googleusercontent.com/a/ALm5wu1XffWIgf_aACKlod7Hlnlc-GKZXw0SMLIjJ_xM=mo,யமஷலஷௌஉஜஜஜஜௌஉஔஆலஷ,3,0,280.0.0.48.122,2022-11-03 22:13:39,,
f731539a-493c-4f45-8f94-a25ef6539e6d,bhajan Singh,https://play-lh.googleusercontent.com/a/ALm5wu1C1Ee2B74v8AAwILVzXx3FF2tLH2rr_1YZCzOP=mo,Good,3,0,,2022-11-03 22:13:34,,
